room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1887581,970787.0,Entire home/apt,,South Boston,52,4.0,,2.0,250.0,2.0,42.340983,-71.050235,2015-11-21 19:24:28.582916
1042420,5715872.0,Entire home/apt,,East Boston,42,4.5,3.0,2.0,180.0,2.0,42.383625,-71.020232,2015-11-23 06:04:44.061290
1591827,8491165.0,Private room,,Roslindale,111,4.5,2.0,1.0,60.0,2.0,42.28556,-71.123999,2015-11-22 11:46:14.530241
2022303,10393465.0,Entire home/apt,,South Boston,60,5.0,4.0,2.0,250.0,1.0,42.341792,-71.052736,2015-11-23 03:20:07.046813
5856633,30408736.0,Entire home/apt,,South Boston,0,,5.0,2.0,350.0,1.0,42.331385,-71.045164,2015-11-21 15:28:36.786256
8518237,44851947.0,Entire home/apt,,Brighton,7,5.0,2.0,1.0,198.0,2.0,42.340999,-71.159945,2015-11-22 22:29:15.006899
8987722,6103953.0,Entire home/apt,,South End,3,4.5,4.0,1.0,183.0,1.0,42.344256,-71.063307,2015-11-22 07:16:38.085917
4532031,4240.0,Private room,,Allston,0,,1.0,1.0,50.0,7.0,42.353432,-71.12755,2015-11-24 06:09:56.220777
4767023,24593919.0,Entire home/apt,,Jamaica Plain,3,5.0,5.0,3.0,175.0,2.0,42.323276,-71.107059,2015-11-21 23:24:20.189134
2021093,7000428.0,Entire home/apt,,West End,27,4.5,2.0,1.0,200.0,7.0,42.361244,-71.065112,2015-11-22 08:27:08.173005
3420384,431385.0,Private room,,Roslindale,0,,4.0,1.0,150.0,3.0,42.274408,-71.125294,2015-11-23 07:38:21.122978
5004278,4225430.0,Entire home/apt,,South Boston,14,5.0,2.0,1.0,150.0,2.0,42.33674,-71.042122,2015-11-23 04:10:22.805513
6725634,635157.0,Private room,,Jamaica Plain,8,5.0,2.0,1.0,75.0,2.0,42.296878,-71.112617,2015-11-22 08:36:22.138751
1401625,25188.0,Entire home/apt,,South End,4,5.0,2.0,1.0,255.0,2.0,42.344036,-71.078892,2015-11-24 06:32:44.827297
1141522,1407005.0,Private room,,East Boston,169,4.0,2.0,1.0,90.0,1.0,42.37752,-71.034181,2015-11-23 00:40:35.068954
217498,1123263.0,Private room,,Brighton,101,5.0,2.0,1.0,105.0,2.0,42.352573,-71.150565,2015-11-22 22:01:13.442861
5030871,25521953.0,Private room,,Dorchester,23,4.5,2.0,1.0,69.0,1.0,42.305713,-71.063958,2015-11-23 04:47:28.139034
6761345,35381728.0,Private room,,Allston,1,2.0,1.0,1.0,60.0,15.0,42.354057,-71.127373,2015-11-21 15:22:23.859822
7403927,405376.0,Private room,,Brighton,3,4.5,4.0,1.0,125.0,1.0,42.351352,-71.168588,2015-11-21 17:15:44.761713
4490360,9077069.0,Entire home/apt,,Allston,4,5.0,,2.0,100.0,,42.355377,-71.129178,2015-11-22 04:33:17.982950
3371091,1922657.0,Private room,,Jamaica Plain,12,5.0,2.0,1.0,145.0,1.0,42.318743,-71.115997,2015-11-22 17:39:54.410319
8539551,1551509.0,Private room,,Mission Hill,11,5.0,1.0,1.0,84.0,1.0,42.331966,-71.103274,2015-11-21 19:39:35.830289
4978467,11017004.0,Entire home/apt,,Beacon Hill,2,5.0,2.0,2.0,150.0,2.0,42.360573,-71.065486,2015-11-22 10:49:43.640419
1542778,8222844.0,Entire home/apt,,Beacon Hill,26,5.0,2.0,1.0,275.0,2.0,42.360388,-71.068286,2015-11-21 22:01:24.611304
8753913,43449123.0,Entire home/apt,,Roxbury,4,5.0,4.0,2.0,260.0,2.0,42.340368,-71.08152,2015-11-22 19:18:29.043411
4143561,9419684.0,Entire home/apt,,South End,13,4.5,5.0,2.0,350.0,3.0,42.344996,-71.078017,2015-11-22 03:21:58.465656
5454513,4962900.0,Entire home/apt,,Back Bay,8,4.5,,2.0,349.0,,42.346598,-71.080123,2015-11-22 22:18:18.012391
7845607,38120441.0,Private room,,Jamaica Plain,1,3.0,1.0,1.0,75.0,1.0,42.315798,-71.116963,2015-11-21 19:19:18.575003
3303860,16442921.0,Private room,,Dorchester,4,3.0,2.0,1.0,65.0,3.0,42.313392,-71.056652,2015-11-22 09:39:54.042735
210097,1035747.0,Entire home/apt,,Jamaica Plain,86,5.0,2.0,1.0,95.0,2.0,42.318635,-71.106406,2015-11-23 00:21:00.754117
77681,416912.0,Private room,,Charlestown,19,4.0,2.0,1.0,160.0,2.0,42.378533,-71.061769,2015-11-22 00:23:51.138341
3434614,17311095.0,Entire home/apt,,North End,15,5.0,3.0,1.0,225.0,2.0,42.36421,-71.054077,2015-11-24 02:27:34.984577
7919500,12243051.0,Entire home/apt,,Chinatown,3,4.5,4.0,1.0,134.0,3.0,42.34697,-71.063618,2015-11-22 01:28:27.360297
8700820,5163862.0,Private room,,Dorchester,2,5.0,1.0,1.0,49.0,1.0,42.281245,-71.086042,2015-11-24 02:38:00.328344
3802809,19036819.0,Private room,,Roxbury,50,4.5,2.0,1.0,90.0,1.0,42.327492,-71.082068,2015-11-22 17:03:22.827640
735970,3840038.0,Private room,,Jamaica Plain,3,5.0,2.0,1.0,51.0,300.0,42.316912,-71.113025,2015-11-24 15:43:30.626125
8283955,4657259.0,Entire home/apt,,Beacon Hill,6,4.5,4.0,2.0,200.0,1.0,42.359084,-71.067742,2015-11-22 05:20:23.481734
7916575,22348222.0,Entire home/apt,,South End,0,,2.0,0.0,118.0,7.0,42.345296,-71.077488,2015-11-22 03:39:08.261127
8206659,11460448.0,Entire home/apt,,Back Bay,2,,3.0,1.0,220.0,1.0,42.349552,-71.09003,2015-11-23 06:42:59.692835
4181530,3245213.0,Entire home/apt,,Jamaica Plain,13,5.0,4.0,2.0,140.0,2.0,42.307254,-71.114247,2015-11-21 22:07:51.259770
4759046,24556382.0,Entire home/apt,,South End,31,4.5,2.0,0.0,179.0,2.0,42.341812,-71.079269,2015-11-23 05:43:03.083195
7125052,37320933.0,Private room,,Back Bay,0,,2.0,1.0,275.0,1.0,42.352924,-71.080804,2015-11-22 20:07:54.209617
5153080,2594165.0,Private room,,South End,26,5.0,2.0,1.0,130.0,1.0,42.34163,-71.073886,2015-11-24 05:16:51.898551
40601,174986.0,Private room,,Jamaica Plain,45,5.0,2.0,1.0,95.0,4.0,42.315099,-71.111079,2015-11-22 22:35:53.246924
4109165,9419684.0,Entire home/apt,,Fenway,1,4.0,3.0,1.0,272.0,3.0,42.344677,-71.101059,2015-11-21 18:44:12.622855
8042434,26988.0,Entire home/apt,,Beacon Hill,0,,2.0,1.0,106.0,60.0,42.357082,-71.063073,2015-11-23 02:19:23.952729
5970118,8479265.0,Private room,,South End,2,5.0,2.0,1.0,125.0,1.0,42.340606,-71.081107,2015-11-22 01:50:14.587987
8096900,39652496.0,Entire home/apt,,South End,3,4.5,4.0,2.0,150.0,1.0,42.338578,-71.06929,2015-11-22 12:23:40.845779
508017,2503703.0,Entire home/apt,,Beacon Hill,90,4.5,2.0,1.0,199.0,,42.359145,-71.067851,2015-11-21 15:50:11.327777
4567815,3381838.0,Entire home/apt,,Jamaica Plain,5,5.0,4.0,2.0,120.0,1.0,42.306539,-71.117893,2015-11-24 04:27:13.326729
6215248,15098486.0,Private room,,North End,10,5.0,3.0,1.0,167.0,1.0,42.364418,-71.052438,2015-11-21 19:57:56.463341
6552654,20582119.0,Entire home/apt,,Back Bay,32,5.0,2.0,1.0,180.0,1.0,42.34307,-71.081553,2015-11-23 08:20:50.306952
7874552,690922.0,Private room,,Beacon Hill,14,4.5,2.0,1.0,130.0,2.0,42.358229,-71.069857,2015-11-22 07:50:05.743966
1544702,6608084.0,Private room,,Dorchester,146,5.0,3.0,1.0,75.0,1.0,42.309449,-71.04555,2015-11-22 02:34:58.454556
4623114,22348222.0,Entire home/apt,,South End,1,5.0,2.0,0.0,114.0,7.0,42.344898,-71.076851,2015-11-21 22:36:48.878886
1704223,7759171.0,Entire home/apt,,South End,4,5.0,,3.0,495.0,1.0,42.340665,-71.077027,2015-11-22 14:58:34.684561
2660992,757253.0,Private room,,Allston,44,4.5,3.0,1.0,120.0,2.0,42.353538,-71.120289,2015-11-21 23:52:45.484043
7560422,14905257.0,Private room,,Jamaica Plain,2,4.0,2.0,1.0,75.0,1.0,42.315056,-71.115137,2015-11-24 03:07:47.065236
2583074,13226301.0,Private room,,Roslindale,19,5.0,1.0,1.0,40.0,2.0,42.279648,-71.136059,2015-11-23 08:01:07.928976
